Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202507,46,105,2,4,Perkins County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,46,107,2,4,Potter County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,46,109,2,4,Roberts County                                              ,2,2,378238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,46,111,2,4,Sanborn County                                              ,4,4,1418000,0,0,0,0,0,0,0,0,0,4,4,1418000,0,0,0,0,0,0,0,0,0
202507,46,115,2,4,Spink County                                                ,1,1,442500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,46,117,2,4,Stanley County                                              ,1,1,327249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,46,119,2,4,Sully County                                                ,1,1,500000,0,0,0,0,0,0,0,0,0,1,1,500000,0,0,0,0,0,0,0,0,0
202507,46,121,2,4,Todd County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,46,123,2,4,Tripp County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,46,125,2,4,Turner County                                               ,1,1,339572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,46,127,2,4,Union County                                                ,2,2,709912,0,0,0,0,0,0,7,128,18667525,1,1,440000,0,0,0,0,0,0,7,128,18667525
202507,46,129,2,4,Walworth County                                             ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,46,135,2,4,Yankton County                                              ,2,2,1450000,0,0,0,0,0,0,0,0,0,2,2,1450000,0,0,0,0,0,0,0,0,0
202507,47,001,3,6,Anderson County                                             ,36,36,9186096,2,4,409736,0,0,0,1,8,709514,24,24,6330000,2,4,409736,0,0,0,0,0,0
202507,47,003,3,6,Bedford County                                              ,47,47,8900035,0,0,0,0,0,0,0,0,0,15,15,3895341,0,0,0,0,0,0,0,0,0
202507,47,005,3,6,Benton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,007,3,6,Bledsoe County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,009,3,6,Blount County                                               ,80,80,21473231,0,0,0,0,0,0,0,0,0,13,13,2967500,0,0,0,0,0,0,0,0,0
202507,47,011,3,6,Bradley County                                              ,46,46,17622178,0,0,0,4,14,2582681,2,12,2066796,46,46,17622178,0,0,0,4,14,2582681,2,12,2066796
202507,47,013,3,6,Campbell County                                             ,16,16,4509000,0,0,0,0,0,0,0,0,0,15,15,4440250,0,0,0,0,0,0,0,0,0
202507,47,015,3,6,Cannon County                                               ,7,7,1909000,0,0,0,0,0,0,0,0,0,7,7,1909000,0,0,0,0,0,0,0,0,0
202507,47,017,3,6,Carroll County                                              ,1,1,127333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,019,3,6,Carter County                                               ,14,14,1963724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,021,3,6,Cheatham County                                             ,14,14,4626500,0,0,0,0,0,0,0,0,0,12,12,4051324,0,0,0,0,0,0,0,0,0
202507,47,023,3,6,Chester County                                              ,1,1,300000,0,0,0,0,0,0,0,0,0,1,1,300000,0,0,0,0,0,0,0,0,0
202507,47,025,3,6,Claiborne County                                            ,10,10,2267000,0,0,0,0,0,0,0,0,0,9,9,1967000,0,0,0,0,0,0,0,0,0
202507,47,027,3,6,Clay County                                                 ,3,3,460261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,029,3,6,Cocke County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,031,3,6,Coffee County                                               ,41,41,13801588,0,0,0,0,0,0,3,18,6260726,26,26,9487763,0,0,0,0,0,0,3,18,6260726
202507,47,033,3,6,Crockett County                                             ,2,2,531734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,035,3,6,Cumberland County                                           ,3,3,198000,0,0,0,0,0,0,0,0,0,3,3,198000,0,0,0,0,0,0,0,0,0
202507,47,037,3,6,Davidson County                                             ,204,204,64801426,0,0,0,0,0,0,5,393,45498588,201,201,59499354,0,0,0,0,0,0,5,393,45498588
202507,47,039,3,6,Decatur County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,041,3,6,DeKalb County                                               ,15,15,2304086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,043,3,6,Dickson County                                              ,29,29,6662751,1,2,310476,0,0,0,0,0,0,9,9,2339832,0,0,0,0,0,0,0,0,0
202507,47,045,3,6,Dyer County                                                 ,10,10,2169000,0,0,0,0,0,0,0,0,0,10,10,2169000,0,0,0,0,0,0,0,0,0
202507,47,047,3,6,Fayette County                                              ,17,17,6722216,0,0,0,0,0,0,0,0,0,11,11,4985000,0,0,0,0,0,0,0,0,0
202507,47,049,3,6,Fentress County                                             ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,051,3,6,Franklin County                                             ,32,32,9445318,1,2,180000,0,0,0,0,0,0,19,19,6187900,1,2,180000,0,0,0,0,0,0
202507,47,053,3,6,Gibson County                                               ,3,3,593950,0,0,0,0,0,0,0,0,0,1,1,220000,0,0,0,0,0,0,0,0,0
202507,47,055,3,6,Giles County                                                ,11,11,1498009,0,0,0,0,0,0,0,0,0,10,10,1392000,0,0,0,0,0,0,0,0,0
202507,47,057,3,6,Grainger County                                             ,5,5,879551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,059,3,6,Greene County                                               ,26,26,7719212,0,0,0,0,0,0,0,0,0,25,25,7431624,0,0,0,0,0,0,0,0,0
202507,47,061,3,6,Grundy County                                               ,2,2,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,063,3,6,Hamblen County                                              ,21,21,5698419,0,0,0,0,0,0,0,0,0,21,21,5698419,0,0,0,0,0,0,0,0,0
202507,47,065,3,6,Hamilton County                                             ,106,106,24935777,2,4,287571,2,7,680560,3,41,4552115,65,65,15754814,0,0,0,2,7,680560,1,5,955700
202507,47,067,3,6,Hancock County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,069,3,6,Hardeman County                                             ,5,5,2205000,1,2,140000,0,0,0,0,0,0,5,5,2205000,0,0,0,0,0,0,0,0,0
202507,47,071,3,6,Hardin County                                               ,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
202507,47,073,3,6,Hawkins County                                              ,12,12,1307658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,075,3,6,Haywood County                                              ,4,4,804778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,077,3,6,Henderson County                                            ,2,2,283665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,079,3,6,Henry County                                                ,1,1,82448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,081,3,6,Hickman County                                              ,10,10,1749550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,083,3,6,Houston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,085,3,6,Humphreys County                                            ,3,3,357721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,087,3,6,Jackson County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,089,3,6,Jefferson County                                            ,24,24,8817694,0,0,0,0,0,0,0,0,0,21,21,8282229,0,0,0,0,0,0,0,0,0
202507,47,091,3,6,Johnson County                                              ,1,1,159005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,093,3,6,Knox County                                                 ,240,240,68328754,2,4,1182192,0,0,0,2,139,25168319,197,197,58457934,2,4,1182192,0,0,0,0,0,0
202507,47,095,3,6,Lake County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,097,3,6,Lauderdale County                                           ,3,3,1000000,0,0,0,0,0,0,0,0,0,3,3,1000000,0,0,0,0,0,0,0,0,0
202507,47,099,3,6,Lawrence County                                             ,1,1,208960,0,0,0,1,3,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,101,3,6,Lewis County                                                ,1,1,171250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,103,3,6,Lincoln County                                              ,12,12,4114578,2,4,386946,0,0,0,0,0,0,12,12,4114578,2,4,386946,0,0,0,0,0,0
202507,47,105,3,6,Loudon County                                               ,49,49,26869503,0,0,0,0,0,0,2,72,9965694,49,49,26869503,0,0,0,0,0,0,2,72,9965694
202507,47,107,3,6,McMinn County                                               ,5,5,763000,0,0,0,0,0,0,0,0,0,5,5,763000,0,0,0,0,0,0,0,0,0
202507,47,109,3,6,McNairy County                                              ,1,1,363000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,111,3,6,Macon County                                                ,14,14,3945530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,113,3,6,Madison County                                              ,22,22,5005649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,115,3,6,Marion County                                               ,20,20,6638379,0,0,0,0,0,0,0,0,0,17,17,6365174,0,0,0,0,0,0,0,0,0
202507,47,117,3,6,Marshall County                                             ,17,17,5032284,0,0,0,0,0,0,0,0,0,17,17,5032284,0,0,0,0,0,0,0,0,0
202507,47,119,3,6,Maury County                                                ,119,119,23503198,0,0,0,0,0,0,1,5,376841,68,68,10342809,0,0,0,0,0,0,0,0,0
202507,47,121,3,6,Meigs County                                                ,7,7,2004669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,123,3,6,Monroe County                                               ,22,22,7435328,0,0,0,0,0,0,0,0,0,8,8,2913000,0,0,0,0,0,0,0,0,0
202507,47,125,3,6,Montgomery County                                           ,119,119,31813230,0,0,0,0,0,0,5,40,3420000,119,119,31813230,0,0,0,0,0,0,5,40,3420000
202507,47,127,3,6,Moore County                                                ,3,3,715793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,129,3,6,Morgan County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,131,3,6,Obion County                                                ,2,2,482000,0,0,0,0,0,0,0,0,0,2,2,482000,0,0,0,0,0,0,0,0,0
202507,47,133,3,6,Overton County                                              ,1,1,130000,0,0,0,0,0,0,0,0,0,1,1,130000,0,0,0,0,0,0,0,0,0
202507,47,135,3,6,Perry County                                                ,2,2,390336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,139,3,6,Polk County                                                 ,18,18,3260067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,141,3,6,Putnam County                                               ,60,60,15834744,0,0,0,0,0,0,0,0,0,60,60,15834744,0,0,0,0,0,0,0,0,0
202507,47,143,3,6,Rhea County                                                 ,14,14,2871941,0,0,0,0,0,0,0,0,0,14,14,2871941,0,0,0,0,0,0,0,0,0
202507,47,145,3,6,Roane County                                                ,43,43,12600744,0,0,0,0,0,0,0,0,0,43,43,12600744,0,0,0,0,0,0,0,0,0
202507,47,147,3,6,Robertson County                                            ,79,79,23039537,0,0,0,0,0,0,1,6,1161922,23,23,6963875,0,0,0,0,0,0,1,6,1161922
202507,47,149,3,6,Rutherford County                                           ,305,305,79760282,0,0,0,0,0,0,0,0,0,287,287,75775246,0,0,0,0,0,0,0,0,0
202507,47,151,3,6,Scott County                                                ,1,1,253217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,153,3,6,Sequatchie County                                           ,3,3,700000,0,0,0,0,0,0,0,0,0,3,3,700000,0,0,0,0,0,0,0,0,0
202507,47,155,3,6,Sevier County                                               ,84,84,28160689,1,2,345882,2,8,2000000,1,12,1299995,83,83,27803260,0,0,0,2,8,2000000,0,0,0
202507,47,157,3,6,Shelby County                                               ,88,88,28616222,0,0,0,1,3,450000,0,0,0,88,88,28616222,0,0,0,1,3,450000,0,0,0
202507,47,159,3,6,Smith County                                                ,10,10,3111344,0,0,0,0,0,0,0,0,0,9,9,2925253,0,0,0,0,0,0,0,0,0
202507,47,161,3,6,Stewart County                                              ,1,1,138304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,163,3,6,Sullivan County                                             ,54,54,14754923,0,0,0,1,3,271780,0,0,0,32,32,10397728,0,0,0,0,0,0,0,0,0
202507,47,165,3,6,Sumner County                                               ,151,151,54885719,1,2,310476,0,0,0,7,300,49446765,149,149,54428131,0,0,0,0,0,0,7,300,49446765
202507,47,167,3,6,Tipton County                                               ,10,10,2151777,0,0,0,0,0,0,1,5,689000,6,6,1353078,0,0,0,0,0,0,0,0,0
202507,47,169,3,6,Trousdale County                                            ,7,7,1136205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,171,3,6,Unicoi County                                               ,2,2,423206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,173,3,6,Union County                                                ,9,9,1994321,0,0,0,0,0,0,0,0,0,8,8,1920000,0,0,0,0,0,0,0,0,0
202507,47,175,3,6,Van Buren County                                            ,1,1,273487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,177,3,6,Warren County                                               ,30,30,8588410,0,0,0,0,0,0,0,0,0,11,11,3258255,0,0,0,0,0,0,0,0,0
202507,47,179,3,6,Washington County                                           ,57,57,26400996,1,2,295000,0,0,0,0,0,0,57,57,26400996,1,2,295000,0,0,0,0,0,0
202507,47,181,3,6,Wayne County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,47,183,3,6,Weakley County                                              ,5,5,1384356,0,0,0,0,0,0,0,0,0,3,3,1190480,0,0,0,0,0,0,0,0,0
202507,47,185,3,6,White County                                                ,16,16,3682090,0,0,0,0,0,0,0,0,0,14,14,3390901,0,0,0,0,0,0,0,0,0
202507,47,187,3,6,Williamson County                                           ,110,110,82295435,0,0,0,0,0,0,0,0,0,110,110,82295435,0,0,0,0,0,0,0,0,0
202507,47,189,3,6,Wilson County                                               ,164,164,60701622,0,0,0,0,0,0,2,168,12821526,164,164,60701622,0,0,0,0,0,0,2,168,12821526
202507,48,001,3,7,Anderson County                                             ,1,1,80000,0,0,0,0,0,0,0,0,0,1,1,80000,0,0,0,0,0,0,0,0,0
202507,48,003,3,7,Andrews County                                              ,2,2,707395,0,0,0,0,0,0,1,5,562500,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,005,3,7,Angelina County                                             ,8,8,2377219,1,2,230188,0,0,0,0,0,0,1,1,296205,0,0,0,0,0,0,0,0,0
202507,48,007,3,7,Aransas County                                              ,16,16,4397495,0,0,0,0,0,0,0,0,0,10,10,2960167,0,0,0,0,0,0,0,0,0
202507,48,009,3,7,Archer County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,011,3,7,Armstrong County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,013,3,7,Atascosa County                                             ,24,24,7104400,0,0,0,0,0,0,0,0,0,24,24,7104400,0,0,0,0,0,0,0,0,0
202507,48,015,3,7,Austin County                                               ,29,29,7975896,0,0,0,0,0,0,0,0,0,1,1,310000,0,0,0,0,0,0,0,0,0
202507,48,017,3,7,Bailey County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,019,3,7,Bandera County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,021,3,7,Bastrop County                                              ,152,152,43784224,0,0,0,0,0,0,0,0,0,152,152,43784224,0,0,0,0,0,0,0,0,0
202507,48,025,3,7,Bee County                                                  ,1,1,123024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,027,3,7,Bell County                                                 ,186,186,52990043,17,34,4438296,0,0,0,0,0,0,61,61,16094516,13,26,3439016,0,0,0,0,0,0
202507,48,029,3,7,Bexar County                                                ,457,457,130756091,0,0,0,0,0,0,1,5,861165,423,423,124284623,0,0,0,0,0,0,1,5,861165
202507,48,031,3,7,Blanco County                                               ,1,1,249148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,035,3,7,Bosque County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,037,3,7,Bowie County                                                ,6,6,1676628,3,6,700778,1,3,293334,0,0,0,2,2,585205,0,0,0,0,0,0,0,0,0
202507,48,039,3,7,Brazoria County                                             ,343,343,100898636,0,0,0,0,0,0,0,0,0,320,320,94506394,0,0,0,0,0,0,0,0,0
202507,48,041,3,7,Brazos County                                               ,78,78,19305993,3,6,826065,24,95,6416864,1,41,6468086,26,26,6565486,1,2,128073,23,92,5902578,0,0,0
202507,48,043,3,7,Brewster County                                             ,1,1,117158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,047,3,7,Brooks County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,049,3,7,Brown County                                                ,13,13,3018653,0,0,0,0,0,0,0,0,0,3,3,320000,0,0,0,0,0,0,0,0,0
202507,48,051,3,7,Burleson County                                             ,4,4,650880,0,0,0,0,0,0,0,0,0,4,4,650880,0,0,0,0,0,0,0,0,0
202507,48,053,3,7,Burnet County                                               ,47,47,14519817,0,0,0,0,0,0,0,0,0,27,27,8888615,0,0,0,0,0,0,0,0,0
202507,48,055,3,7,Caldwell County                                             ,45,45,11661077,0,0,0,0,0,0,0,0,0,25,25,7405125,0,0,0,0,0,0,0,0,0
202507,48,057,3,7,Calhoun County                                              ,7,7,2201163,0,0,0,0,0,0,0,0,0,5,5,1660800,0,0,0,0,0,0,0,0,0
202507,48,059,3,7,Callahan County                                             ,2,2,155000,0,0,0,0,0,0,0,0,0,2,2,155000,0,0,0,0,0,0,0,0,0
202507,48,061,3,7,Cameron County                                              ,130,130,25201449,1,2,171593,0,0,0,2,40,11198954,35,35,6526659,0,0,0,0,0,0,0,0,0
202507,48,063,3,7,Camp County                                                 ,2,2,605281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,065,3,7,Carson County                                               ,3,3,768659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,067,3,7,Cass County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,069,3,7,Castro County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,071,3,7,Chambers County                                             ,36,36,9682978,0,0,0,0,0,0,0,0,0,19,19,5624317,0,0,0,0,0,0,0,0,0
202507,48,073,3,7,Cherokee County                                             ,1,1,287588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,075,3,7,Childress County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,077,3,7,Clay County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,079,3,7,Cochran County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,081,3,7,Coke County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,083,3,7,Coleman County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,085,3,7,Collin County                                               ,922,922,286139486,13,26,4200978,0,0,0,3,602,83644384,842,842,265663665,13,26,4200978,0,0,0,2,578,80200000
202507,48,087,3,7,Collingsworth County                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,089,3,7,Colorado County                                             ,2,2,356810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,091,3,7,Comal County                                                ,230,230,68083839,0,0,0,0,0,0,0,0,0,230,230,68083839,0,0,0,0,0,0,0,0,0
202507,48,093,3,7,Comanche County                                             ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,095,3,7,Concho County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,097,3,7,Cooke County                                                ,6,6,1731084,0,0,0,0,0,0,0,0,0,5,5,1480084,0,0,0,0,0,0,0,0,0
202507,48,099,3,7,Coryell County                                              ,44,44,5069836,3,6,393900,0,0,0,0,0,0,43,43,4784370,3,6,393900,0,0,0,0,0,0
202507,48,101,3,7,Cottle County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,103,3,7,Crane County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,107,3,7,Crosby County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,109,3,7,Culberson County                                            ,1,1,180000,1,2,273324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,111,3,7,Dallam County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,113,3,7,Dallas County                                               ,374,374,110218763,12,24,3230561,1,4,757965,10,425,51755431,134,134,37707684,2,4,200000,0,0,0,0,0,0
202507,48,115,3,7,Dawson County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,117,3,7,Deaf Smith County                                           ,2,2,605281,2,4,499640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,119,3,7,Delta County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,121,3,7,Denton County                                               ,560,560,168066289,16,32,4634435,5,16,3350566,15,562,87797816,297,297,101737687,0,0,0,3,10,2528324,15,562,87797816
202507,48,123,3,7,DeWitt County                                               ,1,1,296205,0,0,0,0,0,0,0,0,0,1,1,296205,0,0,0,0,0,0,0,0,0
202507,48,127,3,7,Dimmit County                                               ,1,1,276320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,129,3,7,Donley County                                               ,1,1,58333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,133,3,7,Eastland County                                             ,1,1,287588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,135,3,7,Ector County                                                ,86,86,17146160,0,0,0,0,0,0,0,0,0,86,86,17146160,0,0,0,0,0,0,0,0,0
202507,48,139,3,7,Ellis County                                                ,206,206,57568536,0,0,0,6,18,2768177,0,0,0,157,157,47799589,0,0,0,6,18,2768177,0,0,0
202507,48,141,3,7,El Paso County                                              ,165,165,38585111,4,8,1035613,1,4,527238,1,13,1532489,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,143,3,7,Erath County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,145,3,7,Falls County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,147,3,7,Fannin County                                               ,7,7,1767172,1,2,275825,0,0,0,0,0,0,1,1,350000,0,0,0,0,0,0,0,0,0
202507,48,149,3,7,Fayette County                                              ,0,0,0,1,2,230188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,153,3,7,Floyd County                                                ,1,1,420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,157,3,7,Fort Bend County                                            ,797,797,235647165,1,2,323152,0,0,0,14,411,68790059,764,764,226156750,1,2,323152,0,0,0,13,368,63381744
202507,48,159,3,7,Franklin County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,161,3,7,Freestone County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,163,3,7,Frio County                                                 ,1,1,101809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,165,3,7,Gaines County                                               ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,167,3,7,Galveston County                                            ,234,234,62186452,0,0,0,0,0,0,0,0,0,95,95,28657268,0,0,0,0,0,0,0,0,0
202507,48,169,3,7,Garza County                                                ,1,1,202314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,171,3,7,Gillespie County                                            ,4,4,852591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,175,3,7,Goliad County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,177,3,7,Gonzales County                                             ,1,1,234024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,179,3,7,Gray County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,181,3,7,Grayson County                                              ,137,137,41190956,0,0,0,0,0,0,0,0,0,131,131,38602102,0,0,0,0,0,0,0,0,0
202507,48,183,3,7,Gregg County                                                ,16,16,4739280,0,0,0,0,0,0,0,0,0,16,16,4739280,0,0,0,0,0,0,0,0,0
202507,48,185,3,7,Grimes County                                               ,22,22,3395072,0,0,0,0,0,0,0,0,0,22,22,3395072,0,0,0,0,0,0,0,0,0
202507,48,187,3,7,Guadalupe County                                            ,223,223,63916494,1,2,254624,0,0,0,1,13,1596660,197,197,58243254,0,0,0,0,0,0,0,0,0
202507,48,189,3,7,Hale County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,48,191,3,7,Hall County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
